person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
26.0,150000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000.0,9.99,0.0,0.17,N,4.0
23.0,88000.0,RENT,0.0,EDUCATION,C,15000.0,10.28,0.0,0.17,N,2.0
25.0,150000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000.0,6.54,0.0,0.07,N,4.0
26.0,150000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,B,14000.0,10.36,0.0,0.09,N,3.0
22.0,150000.0,MORTGAGE,6.0,PERSONAL,D,18000.0,15.2,0.0,0.12,N,4.0
26.0,78000.0,RENT,1.0,DEBTCONSOLIDATION,B,15000.0,12.42,1.0,0.19,N,3.0
24.0,90000.0,RENT,6.0,HOMEIMPROVEMENT,D,15000.0,17.27,0.0,0.17,Y,4.0
24.0,90000.0,RENT,0.0,DEBTCONSOLIDATION,A,15000.0,7.9,0.0,0.17,N,2.0
24.0,150000.0,MORTGAGE,2.0,PERSONAL,B,24250.0,10.38,0.0,0.16,N,3.0
24.0,90000.0,RENT,8.0,HOMEIMPROVEMENT,D,15000.0,17.58,0.0,0.17,N,3.0
24.0,150000.0,MORTGAGE,3.0,MEDICAL,C,15000.0,12.974621393437431,0.0,0.1,N,2.0
22.0,90000.0,RENT,5.0,MEDICAL,B,15000.0,11.49,0.0,0.17,N,4.0
25.0,150000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,B,22000.0,10.38,0.0,0.15,N,4.0
24.0,150000.0,MORTGAGE,8.0,VENTURE,B,24000.0,10.99,0.0,0.16,N,3.0
26.0,90000.0,RENT,8.0,PERSONAL,D,15000.0,15.787612771380637,0.0,0.17,Y,3.0
23.0,150000.0,MORTGAGE,5.0,VENTURE,A,10000.0,7.14,0.0,0.07,N,4.0
25.0,150000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000.0,10.25,0.0,0.17,N,2.0
24.0,150000.0,MORTGAGE,8.0,EDUCATION,B,25000.0,10.420645625912298,0.0,0.17,N,2.0
24.0,90000.0,RENT,3.0,HOMEIMPROVEMENT,B,15000.0,11.86,0.0,0.17,N,2.0
26.0,150000.0,OWN,10.0,VENTURE,B,24000.0,11.83,0.0,0.16,N,4.0
26.0,150000.0,OWN,10.0,VENTURE,A,21000.0,7.946844982878152,0.0,0.14,N,4.0
26.0,150000.0,OWN,6.0,EDUCATION,D,7000.0,14.96,0.0,0.05,Y,4.0
22.0,150000.0,MORTGAGE,6.0,MEDICAL,C,9500.0,12.87,0.0,0.06,Y,4.0
24.0,90000.0,RENT,9.0,VENTURE,D,15000.0,14.42,0.0,0.17,Y,3.0
24.0,150000.0,MORTGAGE,8.0,VENTURE,C,15000.0,13.16,0.0,0.1,Y,3.0
25.0,79000.0,RENT,5.0,EDUCATION,B,15000.0,12.18,1.0,0.19,N,3.0
26.0,150000.0,MORTGAGE,10.0,PERSONAL,B,15000.0,12.21,0.0,0.1,N,2.0
25.0,150000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000.0,13.16,0.0,0.03,Y,4.0
26.0,150000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000.0,9.63,0.0,0.04,N,4.0
25.0,150000.0,MORTGAGE,9.0,MEDICAL,B,12500.0,11.58,0.0,0.08,N,4.0
24.0,150000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000.0,10.51,0.0,0.13,N,4.0
24.0,68000.0,RENT,5.0,MEDICAL,D,15000.0,15.58,1.0,0.19,Y,4.0
26.0,138000.0,MORTGAGE,4.0,EDUCATION,F,18000.0,16.4,1.0,0.13,N,3.0
23.0,150000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,24000.0,9.76,0.0,0.16,N,4.0
25.0,150000.0,MORTGAGE,9.0,MEDICAL,B,12125.0,8.7,0.0,0.08,N,4.0
21.0,150075.0,OWN,0.0,VENTURE,A,25000.0,7.49,0.0,0.17,N,2.0
23.0,150600.0,MORTGAGE,3.0,EDUCATION,A,2400.0,7.49,0.0,0.02,N,2.0
24.0,151000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,C,35000.0,14.27,0.0,0.23,Y,2.0
21.0,151000.0,MORTGAGE,5.0,VENTURE,B,8000.0,11.12,0.0,0.05,N,2.0
24.0,31000.0,RENT,6.0,PERSONAL,C,15075.0,15.27,1.0,0.49,Y,2.0
24.0,82308.0,RENT,4.0,HOMEIMPROVEMENT,B,15125.0,10.36,0.0,0.18,N,4.0
26.0,152000.0,MORTGAGE,3.0,MEDICAL,A,17500.0,8.49,0.0,0.12,N,2.0
26.0,152004.0,MORTGAGE,8.0,EDUCATION,A,5800.0,7.88,0.0,0.04,N,3.0
26.0,152229.0,OWN,3.0,PERSONAL,B,15000.0,11.36,0.0,0.1,N,2.0
25.0,153000.0,MORTGAGE,9.0,EDUCATION,B,7500.0,11.71,0.0,0.05,N,3.0
25.0,153000.0,MORTGAGE,9.0,EDUCATION,C,14500.0,13.85,0.0,0.09,N,3.0
25.0,153600.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,18000.0,6.99,0.0,0.12,N,2.0
25.0,154000.0,MORTGAGE,4.0,MEDICAL,A,12225.0,7.49,0.0,0.08,N,3.0
24.0,154000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000.0,5.79,0.0,0.04,N,4.0
25.0,154000.0,MORTGAGE,1.0,EDUCATION,B,21600.0,10.37,0.0,0.14,N,3.0
25.0,154000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,9200.0,12.61,0.0,0.06,Y,4.0
25.0,154000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000.0,10.99,0.0,0.08,N,3.0
26.0,154000.0,MORTGAGE,5.0,MEDICAL,B,12400.0,11.83,0.0,0.08,N,4.0
25.0,154008.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,9600.0,10.95,0.0,0.06,N,4.0
26.0,155000.0,MORTGAGE,4.0,MEDICAL,A,18000.0,6.99,0.0,0.12,N,4.0
21.0,18000.0,OWN,5.0,HOMEIMPROVEMENT,A,6500.0,7.4,1.0,0.36,N,3.0
24.0,155000.0,MORTGAGE,5.0,PERSONAL,A,12000.0,7.49,0.0,0.08,N,4.0
25.0,155000.0,MORTGAGE,8.0,PERSONAL,C,10000.0,13.06,0.0,0.06,Y,3.0
25.0,39000.0,RENT,9.0,VENTURE,D,15200.0,16.0,1.0,0.39,N,3.0
26.0,155000.0,MORTGAGE,10.0,EDUCATION,B,25000.0,10.75,0.0,0.16,N,3.0
25.0,155000.0,MORTGAGE,9.0,MEDICAL,A,18000.0,7.51,0.0,0.12,N,2.0
24.0,48000.0,RENT,4.0,DEBTCONSOLIDATION,B,15200.0,11.48,1.0,0.32,N,3.0
23.0,143000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24250.0,14.59,1.0,0.17,Y,2.0
22.0,28080.0,RENT,5.0,VENTURE,E,15250.0,16.7,1.0,0.54,N,4.0
22.0,155000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,4000.0,11.14,0.0,0.03,N,3.0
25.0,155000.0,MORTGAGE,3.0,PERSONAL,D,22000.0,16.0,0.0,0.14,Y,4.0
25.0,155004.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10500.0,7.49,0.0,0.07,N,2.0
23.0,31200.0,RENT,0.0,MEDICAL,E,15250.0,17.93,1.0,0.49,N,2.0
26.0,155142.0,MORTGAGE,6.0,PERSONAL,D,23000.0,18.25,0.0,0.15,N,2.0
25.0,155796.0,MORTGAGE,4.0,PERSONAL,C,25000.0,13.48,0.0,0.16,N,2.0
21.0,155800.0,MORTGAGE,2.0,MEDICAL,B,18000.0,11.26,0.0,0.12,N,3.0
26.0,156000.0,MORTGAGE,6.0,VENTURE,C,9600.0,14.27,0.0,0.06,Y,2.0
26.0,156000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,B,35000.0,10.65,0.0,0.22,N,4.0
24.0,38272.0,RENT,1.0,VENTURE,C,15250.0,14.17,1.0,0.4,Y,2.0
26.0,156000.0,MORTGAGE,5.0,PERSONAL,B,7000.0,9.91,0.0,0.04,N,4.0
26.0,34000.0,RENT,3.0,VENTURE,C,15250.0,13.22,1.0,0.45,Y,2.0
24.0,36000.0,RENT,6.0,MEDICAL,E,15250.0,15.95,1.0,0.42,Y,2.0
24.0,156000.0,MORTGAGE,8.0,EDUCATION,B,15000.0,10.25,0.0,0.1,N,3.0
26.0,17500.0,OWN,10.0,PERSONAL,A,5500.0,7.640797848698298,1.0,0.31,N,2.0
24.0,59000.0,RENT,7.0,HOMEIMPROVEMENT,D,15250.0,14.96,0.0,0.26,N,4.0
24.0,156000.0,MORTGAGE,6.0,MEDICAL,C,15000.0,13.57,0.0,0.1,Y,4.0
25.0,156000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,C,10000.0,13.22,0.0,0.06,Y,2.0
22.0,54288.0,RENT,3.0,VENTURE,B,15350.0,12.18,0.0,0.28,N,3.0
24.0,120000.0,RENT,9.0,MEDICAL,C,15400.0,14.26,0.0,0.13,N,2.0
25.0,144996.0,MORTGAGE,9.0,DEBTCONSOLIDATION,D,17600.0,14.84,1.0,0.12,N,3.0
25.0,157000.0,MORTGAGE,8.0,PERSONAL,A,28000.0,7.49,0.0,0.18,N,4.0
26.0,145000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000.0,10.25,1.0,0.14,N,2.0
26.0,157200.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000.0,12.18,0.0,0.13,N,3.0
24.0,36000.0,RENT,8.0,VENTURE,E,15450.0,13.43,1.0,0.43,N,2.0
26.0,157500.0,MORTGAGE,4.0,PERSONAL,B,25000.0,11.86,0.0,0.16,N,3.0
25.0,158000.0,MORTGAGE,10.0,VENTURE,C,20000.0,14.26,0.0,0.13,Y,2.0
26.0,91800.0,RENT,7.0,MEDICAL,C,15450.0,10.91,1.0,0.14,Y,3.0
26.0,159960.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,18325.0,7.49,0.0,0.11,N,3.0
23.0,159996.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000.0,5.42,0.0,0.08,N,4.0
22.0,71760.0,RENT,6.0,EDUCATION,A,15500.0,7.88,0.0,0.22,N,2.0
22.0,160000.0,OWN,6.0,VENTURE,A,7000.0,8.9,0.0,0.04,N,3.0
26.0,125000.0,RENT,0.0,EDUCATION,A,15500.0,7.88,0.0,0.12,N,2.0
23.0,54000.0,RENT,7.0,DEBTCONSOLIDATION,B,15550.0,11.71,0.0,0.29,N,4.0
24.0,41000.0,RENT,4.0,MEDICAL,C,15600.0,12.87,1.0,0.38,Y,3.0
22.0,50000.0,RENT,7.0,DEBTCONSOLIDATION,B,15600.0,12.21,1.0,0.31,N,4.0
26.0,148000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,E,7500.0,18.39,1.0,0.05,Y,3.0
24.0,160000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,E,20000.0,19.69,0.0,0.13,Y,2.0
23.0,60000.0,RENT,0.0,PERSONAL,B,15600.0,12.69,0.0,0.26,N,4.0
23.0,160000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000.0,7.91,0.0,0.09,N,4.0
23.0,160000.0,MORTGAGE,1.0,VENTURE,C,35000.0,15.23,0.0,0.22,Y,2.0
25.0,62000.0,RENT,7.0,DEBTCONSOLIDATION,A,15600.0,7.49,0.0,0.25,N,4.0
24.0,160000.0,MORTGAGE,6.0,VENTURE,B,17000.0,9.25,0.0,0.11,N,3.0
25.0,110000.0,RENT,5.0,HOMEIMPROVEMENT,D,15600.0,15.33,0.0,0.14,Y,4.0
24.0,148000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,D,25000.0,15.31,1.0,0.17,Y,2.0
25.0,46000.0,RENT,4.0,EDUCATION,B,15625.0,9.91,1.0,0.34,N,4.0
24.0,44400.0,RENT,4.0,EDUCATION,F,15650.0,21.74,1.0,0.35,N,4.0
24.0,63000.0,RENT,1.0,HOMEIMPROVEMENT,A,15675.0,6.54,0.0,0.25,N,2.0
21.0,160000.0,OTHER,5.0,EDUCATION,A,6000.0,8.0,0.0,0.04,N,4.0
23.0,68000.0,RENT,3.0,MEDICAL,B,15700.0,11.49,0.0,0.23,N,2.0
24.0,162000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,C,16000.0,15.96,0.0,0.1,Y,2.0
26.0,150500.0,MORTGAGE,10.0,DEBTCONSOLIDATION,D,10000.0,15.99,1.0,0.07,N,3.0
23.0,163000.0,OWN,5.0,EDUCATION,B,10000.0,11.36,0.0,0.06,N,2.0
26.0,151900.0,MORTGAGE,10.0,HOMEIMPROVEMENT,B,20000.0,11.26,1.0,0.13,N,3.0
22.0,36000.0,RENT,0.0,PERSONAL,B,15850.0,11.48,1.0,0.44,N,3.0
24.0,50000.0,RENT,8.0,MEDICAL,E,15850.0,16.35,1.0,0.32,Y,3.0
23.0,84000.0,RENT,3.0,MEDICAL,A,15850.0,8.49,0.0,0.19,N,4.0
23.0,165000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000.0,5.42,0.0,0.03,N,3.0
22.0,104000.0,RENT,3.0,MEDICAL,C,15900.0,13.49,0.0,0.15,N,2.0
24.0,76000.0,RENT,6.0,HOMEIMPROVEMENT,B,16000.0,10.99,0.0,0.21,N,3.0
26.0,165000.0,MORTGAGE,10.0,EDUCATION,C,20000.0,13.22,0.0,0.12,Y,4.0
24.0,15996.0,OWN,8.0,EDUCATION,A,4000.0,8.0,1.0,0.25,N,2.0
23.0,77000.0,RENT,2.0,DEBTCONSOLIDATION,B,16000.0,11.14,0.0,0.21,N,3.0
22.0,165500.0,MORTGAGE,6.0,EDUCATION,C,12000.0,12.99,0.0,0.07,Y,3.0
24.0,79500.0,RENT,8.0,HOMEIMPROVEMENT,B,16000.0,11.14,0.0,0.2,N,4.0
23.0,165996.0,MORTGAGE,8.0,VENTURE,A,10000.0,7.744638953977944,0.0,0.06,N,4.0
22.0,166000.0,MORTGAGE,1.0,EDUCATION,B,23450.0,11.36,0.0,0.14,N,3.0
23.0,80000.0,RENT,6.0,EDUCATION,A,16000.0,8.014371635204837,0.0,0.2,N,2.0
23.0,167300.0,MORTGAGE,1.0,EDUCATION,B,20000.0,12.21,0.0,0.12,N,2.0
23.0,168000.0,MORTGAGE,6.0,PERSONAL,B,15750.0,10.75,0.0,0.09,N,2.0
25.0,80000.0,RENT,0.0,DEBTCONSOLIDATION,B,16000.0,9.88,0.0,0.2,N,3.0
23.0,80000.0,RENT,2.0,MEDICAL,C,16000.0,13.85,0.0,0.2,N,3.0
24.0,170000.0,MORTGAGE,8.0,EDUCATION,B,5000.0,11.71,0.0,0.03,N,3.0
23.0,62900.0,RENT,1.0,MEDICAL,E,16000.0,16.35,1.0,0.22,N,4.0
25.0,80500.0,RENT,3.0,PERSONAL,E,16000.0,16.45,0.0,0.2,Y,4.0
26.0,170000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000.0,10.37,0.0,0.12,N,3.0
25.0,170000.0,MORTGAGE,0.0,EDUCATION,A,3850.0,6.17,0.0,0.02,N,4.0
26.0,81000.0,RENT,7.0,HOMEIMPROVEMENT,C,16000.0,13.85,0.0,0.2,Y,2.0
25.0,83000.0,RENT,2.0,DEBTCONSOLIDATION,B,16000.0,10.99,0.0,0.19,N,2.0
23.0,85000.0,RENT,2.0,PERSONAL,C,16000.0,14.27,0.0,0.19,N,2.0
25.0,170000.0,MORTGAGE,9.0,MEDICAL,B,25000.0,10.75,0.0,0.15,N,2.0
23.0,85000.0,RENT,4.0,VENTURE,A,16000.0,6.03,0.0,0.19,N,3.0
24.0,85000.0,RENT,1.0,VENTURE,B,16000.0,11.99,0.0,0.19,N,3.0
24.0,85000.0,RENT,0.0,EDUCATION,A,16000.0,6.91,0.0,0.19,N,2.0
24.0,134300.0,MORTGAGE,2.0,MEDICAL,E,12000.0,16.45,1.0,0.08,N,2.0
21.0,15300.0,OWN,5.0,MEDICAL,A,2500.0,6.03,1.0,0.16,N,2.0
26.0,172000.0,MORTGAGE,7.0,VENTURE,A,12000.0,7.7292766089811735,0.0,0.07,N,2.0
24.0,172000.0,MORTGAGE,5.0,EDUCATION,B,15000.0,10.37,0.0,0.09,N,4.0
25.0,172000.0,MORTGAGE,9.0,EDUCATION,B,12000.0,11.86,0.0,0.07,N,4.0
25.0,86000.0,RENT,9.0,EDUCATION,D,16000.0,16.29,0.0,0.19,Y,2.0
26.0,173000.0,MORTGAGE,0.0,PERSONAL,A,10000.0,8.07,0.0,0.06,N,4.0
26.0,175000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,30000.0,10.444626480205905,0.0,0.17,N,2.0
23.0,89100.0,RENT,7.0,PERSONAL,C,16000.0,13.92,0.0,0.18,Y,4.0
25.0,175000.0,MORTGAGE,9.0,PERSONAL,B,7550.0,11.49,0.0,0.04,N,4.0
23.0,175000.0,MORTGAGE,5.0,EDUCATION,D,35000.0,15.707022417852372,0.0,0.2,N,3.0
24.0,175000.0,MORTGAGE,9.0,EDUCATION,A,10000.0,5.42,0.0,0.06,N,3.0
26.0,175000.0,MORTGAGE,0.0,EDUCATION,D,7500.0,15.21,0.0,0.04,N,3.0
26.0,175000.0,MORTGAGE,0.0,PERSONAL,C,15000.0,12.985839052027048,0.0,0.09,N,3.0
25.0,15000.0,OWN,9.0,VENTURE,A,2000.0,6.91,0.0,0.13,N,3.0
24.0,90000.0,RENT,7.0,EDUCATION,B,16000.0,12.18,0.0,0.18,N,2.0
26.0,175000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3000.0,8.94,0.0,0.02,N,3.0
24.0,175000.0,OWN,3.0,VENTURE,B,8000.0,11.14,0.0,0.05,N,4.0
23.0,91000.0,RENT,2.0,EDUCATION,C,16000.0,14.22,0.0,0.18,Y,3.0
24.0,79200.0,RENT,3.0,EDUCATION,D,16000.0,12.67,1.0,0.2,Y,2.0
26.0,93000.0,RENT,10.0,DEBTCONSOLIDATION,B,16000.0,11.11,0.0,0.17,N,4.0
24.0,94000.0,RENT,8.0,HOMEIMPROVEMENT,B,16000.0,11.89,0.0,0.17,N,3.0
24.0,175500.0,MORTGAGE,4.0,EDUCATION,B,15000.0,12.18,0.0,0.09,N,3.0
24.0,176004.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,3200.0,10.0,0.0,0.02,N,4.0
25.0,177160.0,MORTGAGE,2.0,VENTURE,B,24000.0,11.11,0.0,0.14,N,4.0
25.0,178364.0,MORTGAGE,9.0,PERSONAL,E,8000.0,15.68,0.0,0.04,Y,2.0
22.0,179000.0,MORTGAGE,2.0,VENTURE,B,25000.0,10.99,0.0,0.14,N,4.0
22.0,83000.0,RENT,2.0,PERSONAL,D,16000.0,15.62688369134238,1.0,0.19,N,3.0
25.0,180000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,6000.0,12.42,0.0,0.03,N,4.0
26.0,71400.0,RENT,10.0,MEDICAL,D,16000.0,15.58241190386821,1.0,0.19,Y,4.0
24.0,96000.0,RENT,2.0,MEDICAL,B,16000.0,11.99,0.0,0.17,N,3.0
25.0,180000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,14400.0,10.337389746037834,0.0,0.08,N,2.0
26.0,97188.0,RENT,7.0,VENTURE,D,16000.0,12.8,0.0,0.16,N,3.0
24.0,142800.0,MORTGAGE,8.0,MEDICAL,D,25000.0,14.84,1.0,0.15,Y,2.0
26.0,88000.0,RENT,0.0,VENTURE,E,16000.0,17.88,1.0,0.18,Y,4.0
24.0,168000.0,MORTGAGE,0.0,PERSONAL,E,25000.0,16.45,1.0,0.15,N,3.0
26.0,180000.0,MORTGAGE,9.0,VENTURE,C,9700.0,13.85,0.0,0.05,N,4.0
21.0,180000.0,MORTGAGE,0.0,EDUCATION,A,5000.0,8.07,0.0,0.03,N,3.0
23.0,180000.0,MORTGAGE,2.0,VENTURE,B,5000.0,9.33,0.0,0.03,N,4.0
25.0,180488.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,24000.0,12.87,0.0,0.13,N,2.0
23.0,168952.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12500.0,8.94,1.0,0.07,N,2.0
25.0,181408.0,MORTGAGE,2.0,MEDICAL,B,14500.0,8.88,0.0,0.08,N,2.0
26.0,182000.0,MORTGAGE,10.0,MEDICAL,B,24000.0,10.408975923770697,0.0,0.13,N,4.0
24.0,100000.0,RENT,5.0,HOMEIMPROVEMENT,B,16000.0,11.12,0.0,0.16,N,3.0
24.0,185000.0,MORTGAGE,8.0,PERSONAL,A,10000.0,6.92,0.0,0.05,N,3.0
25.0,185000.0,MORTGAGE,3.0,EDUCATION,A,12000.0,5.79,0.0,0.06,N,3.0
26.0,185000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,B,6000.0,11.12,0.0,0.03,N,4.0
24.0,185000.0,MORTGAGE,6.0,MEDICAL,A,3000.0,7.88,0.0,0.02,N,2.0
20.0,188004.0,MORTGAGE,4.0,EDUCATION,A,2000.0,8.59,0.0,0.01,N,4.0
24.0,189000.0,MORTGAGE,4.0,EDUCATION,A,5000.0,9.32,0.0,0.03,N,2.0
25.0,190000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,24000.0,7.49,0.0,0.13,N,3.0
24.0,190000.0,OWN,4.0,PERSONAL,C,24000.0,15.62,0.0,0.13,Y,3.0
24.0,190000.0,MORTGAGE,6.0,PERSONAL,A,5000.0,5.42,0.0,0.03,N,2.0
26.0,190000.0,OWN,10.0,PERSONAL,B,25000.0,9.25,0.0,0.13,N,2.0
24.0,193000.0,MORTGAGE,8.0,PERSONAL,C,10000.0,13.06,0.0,0.05,Y,4.0
24.0,195000.0,MORTGAGE,4.0,MEDICAL,A,5000.0,8.9,0.0,0.03,N,3.0
23.0,195000.0,MORTGAGE,0.0,EDUCATION,B,20000.0,9.63,0.0,0.1,N,3.0
25.0,195054.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000.0,10.59,0.0,0.05,N,2.0
24.0,98004.0,RENT,0.0,DEBTCONSOLIDATION,D,16000.0,16.32,1.0,0.16,N,2.0
26.0,198000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000.0,5.99,0.0,0.06,N,4.0
22.0,198000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,24250.0,14.22,0.0,0.12,N,3.0
23.0,14400.0,OWN,7.0,DEBTCONSOLIDATION,C,3000.0,14.72,1.0,0.21,Y,2.0
25.0,199000.0,MORTGAGE,4.0,PERSONAL,B,15000.0,9.99,0.0,0.08,N,2.0
26.0,200000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,B,12000.0,11.71,0.0,0.06,N,2.0
23.0,200000.0,MORTGAGE,7.0,VENTURE,B,21000.0,12.69,0.0,0.1,N,2.0
26.0,159800.0,MORTGAGE,6.0,MEDICAL,D,30000.0,17.58,1.0,0.16,Y,3.0
24.0,112500.0,RENT,1.0,PERSONAL,C,16000.0,12.29,0.0,0.14,N,3.0
24.0,113000.0,RENT,3.0,VENTURE,B,16000.0,11.99,0.0,0.14,N,2.0
21.0,159800.0,MORTGAGE,5.0,MEDICAL,D,30000.0,15.62,1.0,0.16,N,2.0
24.0,200000.0,MORTGAGE,0.0,VENTURE,B,18000.0,9.99,0.0,0.09,N,3.0
25.0,200000.0,MORTGAGE,3.0,VENTURE,E,35000.0,17.14,0.0,0.17,Y,3.0
25.0,119000.0,RENT,4.0,EDUCATION,A,16000.0,8.005867144398636,0.0,0.13,N,2.0
24.0,200000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3025.0,6.17,0.0,0.02,N,3.0
25.0,200000.0,OWN,0.0,HOMEIMPROVEMENT,D,24000.0,14.96,0.0,0.12,Y,3.0
25.0,200000.0,OWN,0.0,VENTURE,B,24000.0,12.18,0.0,0.12,N,4.0
25.0,188000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000.0,13.24,1.0,0.13,Y,4.0
24.0,120000.0,RENT,8.0,VENTURE,B,16000.0,12.18,0.0,0.13,N,4.0
22.0,125000.0,RENT,3.0,DEBTCONSOLIDATION,A,16000.0,7.9,0.0,0.13,N,2.0
23.0,200000.0,MORTGAGE,0.0,PERSONAL,A,5000.0,7.43,0.0,0.03,N,4.0
24.0,135000.0,RENT,3.0,EDUCATION,E,16000.0,16.69,0.0,0.12,N,2.0
26.0,200100.0,MORTGAGE,10.0,PERSONAL,B,30000.0,11.71,0.0,0.15,N,4.0
24.0,135000.0,RENT,8.0,VENTURE,B,16000.0,10.62,0.0,0.12,N,2.0
25.0,201000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,14000.0,7.66,0.0,0.07,N,4.0
26.0,204000.0,MORTGAGE,10.0,MEDICAL,C,15250.0,14.35,0.0,0.07,N,3.0
24.0,205000.0,MORTGAGE,8.0,EDUCATION,C,35000.0,13.99,0.0,0.17,N,2.0
24.0,205000.0,MORTGAGE,2.0,MEDICAL,B,11000.0,10.99,0.0,0.05,N,4.0
24.0,205000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000.0,9.63,0.0,0.05,N,4.0
23.0,139992.0,RENT,3.0,VENTURE,E,16000.0,14.18,0.0,0.11,Y,3.0
23.0,143000.0,RENT,2.0,MEDICAL,A,16000.0,6.03,0.0,0.11,N,2.0
25.0,210000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8000.0,9.91,0.0,0.04,N,4.0
25.0,170850.0,MORTGAGE,9.0,MEDICAL,F,6500.0,15.01,1.0,0.03,N,2.0
25.0,220000.0,MORTGAGE,5.0,VENTURE,B,25000.0,10.75,0.0,0.11,N,2.0
26.0,220836.0,MORTGAGE,10.0,VENTURE,B,9000.0,11.26,0.0,0.04,N,3.0
24.0,35000.0,RENT,8.0,DEBTCONSOLIDATION,B,19000.0,11.36,1.0,0.54,N,2.0
25.0,225000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,21000.0,11.11,0.0,0.09,N,3.0
26.0,30000.0,RENT,5.0,DEBTCONSOLIDATION,A,19075.0,7.49,1.0,0.64,N,3.0
26.0,216000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,15000.0,13.98,1.0,0.07,Y,3.0
21.0,90200.0,RENT,2.0,PERSONAL,C,19125.0,13.92,0.0,0.21,N,4.0
22.0,47000.0,RENT,6.0,DEBTCONSOLIDATION,C,19200.0,12.29,1.0,0.41,Y,4.0
23.0,55000.0,RENT,3.0,EDUCATION,D,19200.0,15.21,1.0,0.35,N,4.0
22.0,75000.0,RENT,1.0,VENTURE,A,19200.0,8.068690927327534,0.0,0.26,N,2.0
25.0,77000.0,RENT,9.0,VENTURE,B,19200.0,10.622585644322765,0.0,0.25,N,3.0
25.0,241875.0,MORTGAGE,4.0,EDUCATION,A,16000.0,7.05,0.0,0.07,N,4.0
24.0,243600.0,MORTGAGE,6.0,MEDICAL,A,12000.0,6.03,0.0,0.05,N,3.0
26.0,201450.0,MORTGAGE,2.0,MEDICAL,E,8000.0,16.95,1.0,0.03,N,4.0
21.0,249996.0,MORTGAGE,5.0,PERSONAL,A,5000.0,8.59,0.0,0.02,N,3.0
26.0,250000.0,MORTGAGE,10.0,EDUCATION,A,15000.0,7.49,0.0,0.06,N,2.0
26.0,12000.0,OWN,6.0,EDUCATION,B,2500.0,9.99,1.0,0.21,N,3.0
26.0,250000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000.0,9.99,0.0,0.04,N,2.0
